cloudletId;length;FileSize;OutputSize
4292;1000;200;120
4293;5000;120;120
4294;3500;20;120
4295;4500;40;300
4296;4000;200;20
4297;2000;40;200
4298;2500;120;80
4299;3000;20;40
4300;2500;80;120
4301;2000;120;120
4302;4000;20;40
4303;2500;80;120
4304;3500;80;300
4305;5000;200;80
4306;2500;80;120
4307;4000;40;40
4308;3500;120;40
4309;1500;20;80
4310;1500;20;200
4311;1500;200;40
4312;3000;300;80
4313;2500;80;80
4314;3000;80;120
4315;1000;120;80
4316;2000;300;120
4317;1500;80;80
4318;3000;80;120
4319;2000;40;80
4320;4000;120;80
4321;5000;40;120
4322;2500;40;300
4323;1000;120;40
4324;4000;300;80
4325;4000;20;120
4326;4000;120;200
4327;2500;40;80
4328;4500;120;120
4329;4000;120;40
4330;2500;80;20
4331;1500;20;20
4332;1500;40;200
4333;2000;20;120
4334;2500;120;40
4335;4000;20;20
4336;4500;40;300
4337;3000;200;40
4338;1000;200;120
4339;1500;300;80
4340;3500;200;300
4341;2000;200;300
4342;1500;120;20
4343;3000;40;80
4344;3000;80;40
4345;4000;80;80
4346;2000;40;300
4347;2500;20;300
4348;2500;200;200
4349;3000;300;80
4350;2000;200;300
4351;4500;300;40
4352;1500;80;40
4353;3000;300;200
4354;5000;40;200
4355;3500;20;80
4356;1500;200;40
4357;5000;300;200
4358;2000;200;40
4359;2500;40;20
4360;1500;20;20
4361;1000;40;20
4362;3500;300;120
4363;4000;200;40
4364;4000;300;200
4365;1500;40;80
4366;1500;20;40
4367;3000;120;20
4368;2000;300;20
4369;3500;80;80
4370;5000;120;200
4371;1500;40;80
4372;5000;200;40
4373;2500;40;300
4374;1000;20;80
4375;3000;300;40
4376;1500;300;300
4377;3500;300;200
4378;2500;20;300
4379;5000;80;20
4380;3500;300;20
4381;5000;20;40
4382;5000;80;300
4383;1500;200;120
4384;3000;20;80
4385;2500;80;20
4386;4000;300;200
4387;4000;20;80
4388;3500;80;40
4389;4500;40;40
4390;4000;20;120
4391;2000;300;120
4392;1000;200;80
4393;3000;40;80
4394;1500;40;20
4395;5000;200;120
4396;1000;300;20
4397;1000;40;40
4398;2000;120;80
4399;1000;40;120
4400;4000;20;120
4401;4000;120;40
4402;3500;40;80
4403;4500;300;120
4404;4000;80;120
4405;5000;40;200
4406;5000;80;40
4407;2000;20;200
4408;4000;300;40
4409;2500;80;80
4410;3000;300;40
4411;1000;20;40
4412;2000;80;300
4413;1500;20;300
4414;2000;120;80
4415;1000;200;80
4416;4500;80;40
4417;1500;300;200
4418;3500;300;80
4419;2000;20;20
4420;2000;80;120
4421;4000;20;80
4422;3500;20;120
4423;5000;40;20
4424;1500;120;40
4425;2000;20;20
4426;2500;200;20
4427;4000;80;120
4428;5000;200;300
4429;4000;80;40
4430;3500;300;200
4431;2000;20;200
4432;1000;300;20
4433;5000;80;40
4434;1500;80;300
4435;4000;80;20
4436;2000;20;200
4437;1500;120;80
4438;4500;40;20
4439;5000;200;20
4440;3500;200;80
4441;2000;20;200
4442;2000;20;300
4443;3500;20;120
4444;1500;200;200
4445;4000;40;300
4446;2000;300;40
4447;2000;300;120
4448;3500;120;80
4449;2000;40;200
4450;2500;40;200
4451;5000;40;40
4452;1000;200;80
4453;2000;200;40
4454;1500;300;200
4455;4000;120;120
4456;4000;200;20
4457;2500;80;40
4458;1000;20;300
4459;1000;80;40
4460;2000;20;200
4461;4000;120;40
4462;3500;120;200
4463;4000;300;40
4464;2500;20;300
4465;4500;200;200
4466;4500;200;300
4467;3500;120;20
4468;3000;20;120
4469;4500;300;200
4470;2000;80;200
4471;2500;20;20
4472;4500;200;120
4473;4500;200;200
4474;1500;120;40
4475;4000;300;40
4476;1500;120;300
4477;5000;20;200
4478;3000;120;300
4479;3500;80;80
4480;4000;40;200
4481;1500;20;20
4482;1500;40;300
4483;1500;40;300
4484;5000;80;300
4485;2000;120;80
4486;1500;40;20
4487;4000;80;300
4488;5000;120;40
4489;4500;20;80
4490;4500;40;40
4491;2500;40;200
4492;2000;40;80
4493;2500;200;120
4494;4500;200;300
4495;5000;300;200
4496;1500;40;300
4497;4500;20;80
4498;4500;200;200
4499;1500;300;20
4500;2500;40;200
4501;4000;120;20
4502;2500;120;80
4503;4500;200;200
4504;4000;20;40
4505;3500;40;200
4506;1000;300;80
4507;4500;300;300
4508;2500;40;300
4509;2500;120;40
4510;1500;40;40
4511;1000;20;120
4512;1500;40;300
4513;4000;300;20
4514;4000;20;120
4515;2500;40;120
4516;2500;120;20
4517;4500;300;300
4518;4500;40;20
4519;3000;40;200
4520;3000;20;80
4521;4500;20;300
4522;2000;20;80
4523;1000;20;300
4524;3000;120;40
4525;1500;20;200
4526;2500;300;200
4527;3000;80;20
4528;2000;20;300
4529;1000;40;40
4530;3000;80;20
4531;2500;80;200
4532;3500;120;120
4533;3500;300;20
4534;4500;40;120
4535;4500;300;20
4536;2500;20;20
4537;5000;200;300
4538;3000;120;200
4539;3000;120;80
4540;1500;300;40
4541;3500;120;40
4542;3500;120;20
4543;3500;300;120
4544;4000;20;200
4545;2000;120;80
4546;2500;40;80
4547;4000;40;300
4548;1000;300;20
4549;3000;200;40
4550;3500;80;200
4551;4500;20;80
4552;5000;20;80
4553;5000;300;120
4554;3000;20;120
4555;2500;200;20
4556;1000;300;300
4557;3000;80;300
4558;2500;80;120
4559;4000;80;300
4560;1500;300;40
4561;2000;20;120
4562;1500;300;300
4563;4000;20;200
4564;2000;40;120
4565;3000;120;300
4566;1000;40;80
4567;4500;120;20
4568;4500;300;20
4569;3500;200;300
4570;1500;200;80
4571;1500;80;300
4572;4500;20;20
4573;4500;120;200
4574;1500;40;300
4575;4500;200;20
4576;1500;40;80
4577;3500;40;200
4578;2000;200;300
4579;1000;80;20
4580;2000;20;300
4581;4500;20;200
4582;2000;200;40
4583;5000;300;20
4584;3000;120;80
4585;1000;200;20
4586;5000;200;120
4587;2000;120;20
4588;4500;40;20
4589;2500;80;300
4590;4000;20;40
4591;1000;300;300
4592;1500;300;80
4593;3500;80;300
4594;3000;120;300
4595;3000;120;20
4596;1000;40;20
4597;2500;120;20
4598;1500;80;80
4599;4500;200;80
4600;4500;80;40
4601;3000;200;80
4602;4500;80;20
4603;2000;80;20
4604;5000;200;40
4605;1500;40;40
4606;2000;80;300
4607;2500;40;40
4608;3500;40;120
4609;1500;40;300
4610;5000;300;80
4611;2000;20;40
4612;2000;80;40
4613;3500;120;300
4614;1000;200;40
4615;3500;120;120
4616;1000;120;40
4617;1000;20;20
4618;1000;80;200
4619;2000;120;80
4620;1000;80;20
4621;3000;20;120
4622;4000;120;300
4623;1500;200;200
4624;3500;200;80
4625;1500;300;40
4626;2500;20;80
4627;1500;300;300
4628;2000;120;80
4629;5000;300;40
4630;1000;120;200
4631;4500;40;120
4632;3500;40;20
4633;4000;200;80
4634;4500;40;80
4635;1500;300;80
4636;3500;20;120
4637;2000;120;40
4638;3000;120;120
4639;1500;20;20
4640;2500;20;80
4641;3500;120;40
4642;2000;80;20
4643;3500;20;200
4644;5000;300;120
4645;1000;300;40
4646;4500;120;120
4647;1000;40;80
4648;3500;300;40
4649;1000;40;120
4650;1500;200;300
4651;3500;200;300
4652;1500;80;20
4653;2000;80;300
4654;1500;20;200
4655;2500;200;300
4656;2000;80;80
4657;1000;300;120
4658;4000;120;20
4659;2500;20;300
4660;3500;120;80
4661;4500;40;200
4662;3000;200;40
4663;4000;40;40
4664;2500;120;40
4665;3500;120;40
4666;3500;40;120
4667;3000;20;80
4668;2500;80;40
4669;2500;120;40
4670;5000;300;200
4671;3500;80;300
4672;5000;40;120
4673;2000;80;80
4674;2000;120;300
4675;4500;300;40
4676;2000;40;40
4677;4000;200;120
4678;1500;40;20
4679;3000;120;200
4680;2000;200;80
4681;2000;40;300
4682;2000;80;200
4683;1000;120;300
4684;3000;120;200
4685;4000;200;20
4686;4500;80;200
4687;5000;300;40
4688;2500;40;120
4689;4000;300;120
4690;4000;80;300
4691;1000;120;200
4692;2000;200;120
4693;1500;40;120
4694;3500;120;80
4695;4000;80;200
4696;4000;40;40
4697;2000;300;80
4698;1000;20;300
4699;4500;20;300
4700;5000;120;200
4701;2500;120;80
4702;1500;200;120
4703;3500;300;80
4704;4000;80;80
4705;3000;120;300
4706;3500;40;40
4707;2000;300;200
4708;3000;80;40
4709;3500;80;20
4710;1000;300;40
4711;5000;300;80
4712;1500;20;80
4713;4000;120;40
4714;2000;300;120
4715;2000;300;200
4716;1000;20;20
4717;1500;80;300
4718;2000;120;80
4719;1000;300;300
4720;4000;200;300
4721;4500;40;300
4722;4500;40;20
4723;1500;200;120
4724;4500;80;300
4725;1500;200;40
4726;4000;120;80
4727;4000;80;300
4728;3000;200;300
4729;2500;300;40
4730;1000;300;120
4731;1000;120;40
4732;4500;300;40
4733;5000;120;300
4734;1500;20;80
4735;4000;20;300
4736;3000;40;300
4737;3000;40;40
4738;4500;120;80
4739;3000;40;40
4740;3500;120;80
4741;4000;20;20
4742;4000;80;80
4743;2500;300;120
4744;1500;120;300
4745;3000;20;40
4746;4000;80;40
4747;2500;40;80
4748;1500;80;120
4749;3500;80;300
4750;3500;20;20
4751;2000;120;40
4752;1500;40;120
4753;1000;200;80
4754;4500;20;40
4755;1000;200;40
4756;5000;80;20
4757;5000;20;300
4758;3000;80;300
4759;2000;20;80
4760;5000;40;120
4761;1000;120;300
4762;5000;200;20
4763;2000;20;300
4764;2000;300;80
4765;2000;300;80
4766;1000;80;200
4767;2000;200;120
4768;1500;200;80
4769;2000;120;80
4770;4000;300;120
4771;2500;40;20
4772;5000;80;120
4773;3500;80;200
4774;2500;20;300
4775;5000;200;300
4776;1000;120;300
4777;3500;200;40
4778;4500;20;80
4779;3500;300;20
4780;3500;40;80
4781;2500;80;40
4782;3500;80;120
4783;2000;20;80
4784;3500;300;300
4785;2000;120;80
4786;3000;20;40
4787;3000;80;300
4788;1500;80;120
4789;3000;80;40
4790;2500;200;20
4791;1500;20;80
4792;1000;300;300
4793;2500;80;120
4794;4500;120;80
4795;4000;200;80
4796;1500;20;200
4797;1000;200;80
4798;4000;80;40
4799;3000;80;200
4800;1000;300;120
4801;3000;40;300
4802;5000;40;20
4803;2500;120;300
4804;4000;120;200
4805;1000;300;20
4806;3000;200;40
4807;4000;120;20
4808;5000;120;120
4809;3000;300;300
4810;3500;40;300
4811;5000;300;200
4812;2500;20;300
4813;3500;200;20
4814;5000;200;200
4815;2500;80;40
4816;1000;120;300
4817;1500;80;300
4818;4000;300;120
4819;2000;80;200
4820;1500;20;20
4821;3000;80;40
4822;4500;300;40
4823;3500;300;300
4824;3500;120;200
4825;2000;20;20
4826;4500;120;300
4827;3500;120;20
4828;5000;80;20
4829;1500;120;20
4830;5000;20;200
4831;3000;120;300
4832;4000;120;120
4833;4500;120;20
4834;4000;300;200
4835;3000;20;80
4836;2500;300;40
4837;3000;300;80
4838;4000;40;300
4839;3000;20;120
4840;3500;200;300
4841;3000;80;300
4842;2000;40;200
4843;3500;300;80
4844;3500;40;20
4845;2500;300;20
4846;5000;200;40
4847;3000;300;20
4848;4500;200;40
4849;2500;80;40
4850;5000;120;40
4851;2500;200;80
4852;5000;40;40
4853;3500;300;80
4854;4000;200;40
4855;4000;20;40
4856;1000;120;40
4857;1500;300;40
4858;3500;200;120
4859;1000;40;80
4860;1000;120;40
4861;1000;200;200
4862;4000;20;120
4863;3500;80;200
4864;4500;20;120
4865;3000;80;80
4866;3500;120;200
4867;1500;40;300
4868;4000;120;120
4869;4000;120;20
4870;2500;80;120
4871;4500;40;120
4872;3500;80;20
4873;1000;20;200
4874;1500;200;40
4875;2500;300;40
4876;2500;40;80
4877;5000;20;200
4878;3000;120;200
4879;1000;80;120
4880;3500;40;120
4881;2000;120;80
4882;3500;40;80
4883;1000;120;120
4884;3000;40;120
4885;1500;300;200
4886;4500;80;200
4887;3000;20;200
4888;4500;80;200
4889;3500;200;200
4890;4500;120;80
4891;4000;300;200
4892;3000;20;80
4893;2500;20;300
4894;1000;80;120
4895;1500;200;40
4896;4000;120;300
4897;4500;40;300
4898;1000;200;80
4899;3500;120;80
4900;2500;300;300
4901;2500;300;80
4902;3500;300;40
4903;3000;200;200
4904;4500;120;120
4905;1500;200;80
4906;2500;200;200
4907;5000;300;200
4908;2000;80;300
4909;3500;40;300
4910;3000;80;80
4911;3000;120;300
4912;4000;200;40
4913;2000;20;40
4914;3500;120;300
4915;3000;20;200
4916;4000;20;120
4917;4500;300;300
4918;1500;200;120
4919;2000;80;200
4920;2500;120;80
4921;4000;120;20
4922;1000;200;200
4923;2500;80;40
4924;2500;200;20
4925;4500;200;40
4926;3000;20;120
4927;1000;20;300
4928;1000;40;120
4929;5000;120;20
4930;3500;200;20
4931;1500;80;120
4932;3500;20;40
4933;5000;300;40
4934;2000;300;80
4935;1500;80;120
4936;3000;200;20
4937;3000;20;300
4938;1500;80;120
4939;5000;20;200
4940;1000;300;120
4941;4500;300;300
4942;5000;120;40
4943;5000;20;300
4944;1000;80;20
4945;5000;200;20
4946;4000;40;80
4947;3000;120;200
4948;3000;200;40
4949;4000;80;20
4950;3000;20;300
4951;1500;300;80
4952;1000;20;20
4953;3500;20;120
4954;3000;120;40
4955;3000;20;20
4956;1500;120;200
4957;3000;20;300
4958;3000;200;20
4959;3500;40;80
4960;4000;20;120
4961;2500;200;80
4962;3000;40;200
4963;1500;200;20
4964;4500;80;40
4965;4000;120;120
4966;3000;120;300
4967;3000;20;40
4968;3500;120;80
4969;2000;300;120
4970;1000;40;80
4971;4000;300;80
4972;2000;120;120
4973;1000;20;200
4974;3000;40;300
4975;3000;80;80
4976;3500;40;120
4977;2000;20;120
4978;1500;40;120
4979;5000;300;200
4980;2500;40;120
4981;5000;20;300
4982;4000;40;120
4983;2000;200;120
4984;3000;20;200
4985;1500;80;40
4986;3500;300;300
4987;2500;20;80
4988;4000;20;300
4989;2000;120;40
4990;4500;20;200
4991;1000;120;20
4992;3500;120;300
4993;4000;120;120
4994;4000;200;40
4995;3500;40;40
4996;3500;300;200
4997;2000;120;20
4998;2000;40;120
4999;2500;200;300
5000;3000;40;300
5001;4500;40;20
5002;4500;120;40
5003;3000;20;20
5004;3500;20;80
5005;1000;80;40
5006;5000;40;120
5007;2000;80;300
5008;4000;120;200
5009;2500;120;200
5010;4500;200;20
5011;1500;300;300
5012;1500;40;200
5013;1500;40;40
5014;3000;20;200
5015;3500;200;300
5016;1000;40;80
5017;3500;80;40
5018;2500;20;200
5019;1000;20;20
5020;5000;300;80
5021;2000;40;120
5022;2500;80;40
5023;3000;40;40
5024;1000;200;300
5025;3500;80;120
5026;4500;300;80
5027;3500;300;300
5028;3000;20;200
5029;4500;200;80
5030;4500;20;20
5031;2500;40;120
5032;5000;300;200
5033;1000;300;20
5034;3000;200;40
5035;1500;40;20
5036;1500;20;20
5037;3000;200;20
5038;4000;300;300
5039;5000;20;40
5040;1000;200;300
5041;4500;80;40
5042;4000;120;300
5043;4500;300;40
5044;4000;20;300
5045;4500;40;80
5046;2000;120;120
5047;5000;200;200
5048;4500;80;300
5049;3000;80;40
5050;5000;20;300
5051;3500;200;80
5052;4000;300;40
5053;5000;80;200
5054;1500;20;20
5055;4500;20;20
5056;4500;300;80
5057;5000;40;300
5058;3000;200;200
5059;2500;80;120
5060;5000;40;120
5061;1500;300;20
5062;5000;120;40
5063;5000;300;40
5064;1500;120;200
5065;3500;120;80
5066;4000;80;200
5067;4000;40;120
5068;2000;200;120
5069;5000;80;20
5070;5000;200;20
5071;2500;20;120
5072;4500;40;20
5073;1500;80;80
5074;4500;300;20
5075;5000;40;40
5076;3000;120;80
5077;4000;80;40
5078;2500;120;120
5079;2000;20;80
5080;1000;120;200
5081;1000;120;20
5082;2500;40;120
5083;4500;20;120
5084;1000;20;120
5085;1500;80;200
5086;3000;80;80
5087;3500;300;120
5088;1500;40;120
5089;4000;40;200
5090;3500;80;200
5091;2500;120;40
5092;1500;80;200
5093;1000;40;80
5094;3500;80;80
5095;2500;200;300
5096;1500;80;80
5097;1000;80;20
5098;2000;120;40
5099;2000;40;120
5100;1500;80;200
5101;4000;300;200
5102;2000;120;20
5103;2000;120;300
5104;3500;20;300
5105;4500;300;80
5106;3500;20;40
5107;4000;80;80
5108;4000;80;40
5109;1500;200;40
5110;2500;120;40
5111;2500;40;40
5112;4500;200;120
5113;2000;300;300
5114;5000;120;200
5115;2500;20;200
5116;4500;40;200
5117;1000;300;20
5118;2000;200;40
5119;4000;40;80
5120;1500;120;20
5121;2000;20;200
5122;3000;40;80
5123;3500;200;80
5124;4000;300;200
5125;4000;40;120
5126;1000;20;20
5127;3000;40;20
5128;5000;120;120
5129;3000;40;20
5130;2000;80;200
5131;1500;20;80
5132;2500;20;300
5133;5000;40;80
5134;2000;200;200
5135;1500;120;40
5136;5000;120;200
5137;4000;80;40
5138;1500;20;200
5139;5000;40;20
5140;5000;120;40
5141;2000;300;200
5142;4500;40;80
5143;5000;40;200
5144;5000;20;300
5145;5000;40;300
5146;4000;300;120
5147;1000;80;40
5148;2000;300;20
5149;2000;300;20
5150;3500;120;120
5151;4500;120;200
5152;1000;120;300
5153;3500;200;80
5154;5000;40;20
5155;1000;80;80
5156;4500;80;300
5157;5000;300;80
5158;3500;200;300
5159;3500;200;80
5160;2000;300;120
5161;1500;40;200
5162;4500;40;80
5163;3500;20;80
5164;2500;20;120
5165;4500;80;120
5166;4000;200;200
5167;1500;80;200
5168;1000;20;20
5169;5000;40;300
5170;4000;120;300
5171;5000;80;200
5172;4000;200;20
5173;1500;80;300
5174;1500;80;40
5175;4500;200;300
5176;3000;300;20
5177;5000;200;300
5178;1500;80;200
5179;1500;80;20
5180;4500;20;80
5181;5000;80;80
5182;3000;200;40
5183;4500;80;40
5184;2500;120;20
5185;1000;20;200
5186;2000;300;20
5187;4000;80;80
5188;1500;300;40
5189;2500;300;80
5190;1500;20;200
5191;5000;200;300
5192;4000;40;200
5193;3000;120;200
5194;1000;80;120
5195;5000;300;80
5196;2500;20;20
5197;1500;20;300
5198;1000;80;40
5199;3000;120;80
5200;3000;300;200
5201;1000;300;20
5202;1500;20;120
5203;1000;80;40
5204;1000;40;80
5205;4500;20;20
5206;4000;40;40
5207;4500;300;120
5208;4500;40;300
5209;2000;300;300
5210;4500;200;40
5211;3500;200;20
5212;5000;80;80
5213;1000;80;200
5214;4000;120;80
5215;2500;300;120
5216;5000;40;40
5217;4500;120;300
5218;1500;120;40
5219;3500;200;120
5220;3000;80;80
5221;3500;40;20
5222;4500;40;200
5223;2000;120;200
5224;1500;200;200
5225;1000;200;120
5226;2000;80;200
5227;4500;200;300
5228;4500;200;80
5229;5000;120;200
5230;4500;120;20
5231;1000;300;20
5232;4500;300;200
5233;3000;200;80
5234;4000;200;20
5235;5000;20;300
5236;3000;120;80
5237;3500;40;120
5238;2000;200;80
5239;4000;300;20
5240;4000;120;120
5241;2500;80;20
5242;1000;300;300
5243;5000;80;40
5244;1500;20;120
5245;3000;300;40
5246;5000;40;300
5247;5000;120;40
5248;5000;20;80
5249;1500;20;300
5250;3500;40;300
5251;2500;20;200
5252;4000;20;300
5253;3500;40;200
5254;3000;80;80
5255;1000;300;120
5256;4500;200;200
5257;1000;40;40
5258;3000;300;20
5259;2000;80;200
5260;2000;80;200
5261;3500;300;40
5262;5000;40;200
5263;1000;20;80
5264;2500;20;200
5265;4000;40;20
5266;2500;200;120
5267;2000;80;300
5268;2500;20;200
5269;1000;20;200
5270;3500;20;300
5271;2000;80;200
5272;4000;200;80
5273;2000;200;80
5274;4000;300;200
5275;2000;120;300
5276;4000;80;80
5277;4000;40;300
5278;1000;200;200
5279;4000;200;300
5280;4500;120;20
5281;5000;20;40
5282;2500;80;40
5283;5000;300;20
5284;5000;40;40
5285;2500;300;300
5286;2500;40;40
5287;1000;300;200
5288;2500;80;200
5289;3500;40;20
5290;4500;40;40
5291;1500;300;120
5292;3000;40;40
5293;4000;80;40
5294;3000;300;200
5295;4500;80;200
5296;5000;120;40
5297;2500;200;80
5298;4500;200;200
5299;3000;200;200
5300;4500;20;80
5301;4500;80;300
5302;2500;200;200
5303;2000;200;200
5304;5000;20;300
5305;3500;200;300
5306;1500;200;40
5307;1000;120;200
5308;3000;200;120
5309;4000;20;40
5310;4500;40;20
5311;5000;300;120
5312;3500;20;20
5313;2500;300;200
5314;2000;200;120
5315;1500;20;40
5316;4000;300;200
5317;2000;20;200
5318;1500;120;80
5319;5000;200;80
5320;4500;120;300
5321;4500;40;80
5322;5000;120;80
5323;1500;40;120
5324;1500;300;120
5325;3500;300;20
5326;1000;20;120
5327;4000;80;40
5328;2500;40;80
5329;4500;200;200
5330;2500;80;200
5331;5000;120;80
5332;1000;40;200
5333;1000;300;300
5334;1500;40;80
5335;3000;20;80
5336;5000;40;200
5337;3000;300;120
5338;4500;300;80
5339;4000;120;80
5340;4000;200;200
5341;5000;20;80
5342;5000;300;120
5343;1000;20;20
5344;3500;120;80
5345;2000;300;20
5346;2000;300;200
5347;4000;80;300
5348;4000;40;200
5349;4000;200;200
5350;5000;120;20
5351;4000;20;300
5352;2000;200;300
5353;2500;80;120
5354;3000;300;80
5355;4500;120;120
5356;5000;200;80
5357;1500;20;40
5358;1500;200;200
5359;1500;40;120
5360;2000;300;80
5361;4500;40;80
5362;1000;200;300
5363;4000;80;80
5364;3000;200;80
5365;5000;80;200
5366;5000;40;300
5367;1500;80;80
5368;4000;20;120
5369;1500;120;20
5370;1000;200;300
5371;3000;20;120
5372;5000;20;120
5373;4000;120;120
5374;2500;300;200
5375;3000;300;20
5376;1000;20;200
5377;2000;300;300
5378;3000;80;20
5379;4000;300;40
5380;4500;120;80
5381;1000;200;20
5382;2500;200;20
5383;2500;40;120
5384;5000;80;40
5385;2000;300;120
5386;1500;300;120
5387;5000;20;40
5388;4000;40;40
5389;1000;200;40
5390;1000;80;200
5391;1000;40;20
5392;3000;80;40
5393;5000;200;200
5394;1000;120;120
5395;4000;40;40
5396;4000;120;80
5397;1000;120;40
5398;4000;200;20
5399;3000;200;20
5400;1500;300;40
5401;4000;80;300
5402;4500;120;80
5403;3000;80;40
5404;1000;200;300
5405;2500;300;80
5406;3500;300;40
5407;5000;40;40
5408;1000;200;300
5409;3000;120;80
5410;1000;40;300
5411;2500;300;200
5412;3500;200;120
5413;4500;40;20
5414;1000;20;300
5415;4000;80;300
5416;3500;40;20
5417;1000;200;300
5418;1000;20;300
5419;2500;120;20
5420;4500;300;20
5421;3500;300;40
5422;1000;300;200
5423;3000;20;80
5424;4500;20;40
5425;1000;80;20
5426;3000;40;80
5427;5000;120;120
5428;1500;300;300
5429;1500;20;40
5430;2000;200;300
5431;1500;300;80
5432;2000;200;300
5433;2000;120;200
5434;1500;120;40
5435;4000;300;120
5436;2500;80;200
5437;4500;40;20
5438;2000;80;40
5439;2000;300;120
5440;2000;80;80
5441;1000;40;120
5442;2000;200;300
5443;5000;300;40
5444;2000;120;120
5445;1500;120;120
5446;5000;120;20
5447;5000;40;300
5448;3500;20;80
5449;2000;80;40
5450;1500;20;20
5451;1500;20;40
5452;4500;20;80
5453;5000;120;80
5454;1000;40;120
5455;5000;80;300
5456;2000;20;120
5457;4500;20;300
5458;3000;80;40
5459;5000;20;40
5460;3500;40;300
5461;3000;120;120
5462;3500;20;20
5463;3500;80;300
5464;1000;40;40
5465;2000;80;40
5466;3000;200;80
5467;5000;200;80
5468;5000;300;80
5469;3500;300;20
5470;1500;40;120
5471;2000;40;40
5472;4500;20;80
5473;1000;200;40
5474;1500;120;200
5475;1000;200;300
5476;2500;20;20
5477;5000;200;200
5478;1000;300;200
5479;2000;40;300
5480;2500;200;20
5481;3000;40;40
5482;4000;120;200
5483;5000;40;200
5484;3000;40;40
5485;1500;300;300
5486;1000;300;80
5487;4500;80;200
5488;3000;120;200
5489;3000;40;40
5490;3500;40;20
5491;3500;200;200
5492;3000;300;20
5493;4000;300;20
5494;4500;200;200
5495;1500;40;80
5496;3500;300;200
5497;4500;40;200
5498;2500;120;300
5499;3000;200;300
5500;4500;40;40
5501;4000;80;300
5502;3000;80;200
5503;3500;120;80
5504;3000;80;40
5505;4000;200;40
5506;1000;80;20
5507;2000;80;20
5508;5000;40;200
5509;1000;20;80
5510;3500;40;300
5511;5000;200;40
5512;2000;80;80
5513;2500;20;80
5514;2500;200;80
5515;2000;120;20
5516;5000;20;40
5517;4000;120;20
5518;5000;200;300
5519;2500;300;20
5520;3500;200;200
5521;4000;80;80
5522;1500;200;20
5523;5000;300;20
5524;5000;40;120
5525;1500;80;200
5526;3500;200;200
5527;4500;80;300
5528;2000;80;300
5529;4000;80;40
5530;4000;20;80
5531;4000;40;300
5532;1000;80;300
5533;2500;40;20
5534;5000;80;300
5535;3000;200;300
5536;1000;200;300
5537;3500;200;200
5538;3500;200;300
5539;5000;40;300
5540;4500;120;200
5541;2000;200;200
5542;4000;40;200
5543;2500;80;20
5544;2000;120;40
5545;3500;120;40
5546;1000;40;300
5547;2500;300;20
5548;5000;120;300
5549;4500;20;200
5550;2500;200;120
5551;1500;300;120
5552;1000;200;80
5553;5000;80;20
5554;1000;40;40
5555;2000;120;20
5556;4000;200;200
5557;4000;120;80
5558;2000;120;300
5559;2500;80;200
5560;2500;300;80
5561;3500;40;300
5562;1000;300;200
5563;5000;200;20
5564;4000;120;200
5565;4000;80;20
5566;1000;80;300
5567;4500;20;200
5568;3500;300;120
5569;4500;20;300
5570;2500;200;40
5571;3500;120;300
5572;2500;20;120
5573;3500;300;300
5574;2500;40;300
5575;1000;200;80
5576;3500;20;300
5577;1000;300;200
5578;3000;200;120
5579;1500;120;20
5580;3500;120;200
5581;2500;120;80
5582;5000;20;80
5583;5000;80;120
5584;3000;80;80
5585;1500;200;120
5586;5000;200;20
5587;2500;200;300
5588;2500;80;40
5589;4500;200;40
5590;4500;80;20
5591;3500;40;120
5592;3500;300;200
5593;3500;120;80
5594;1000;80;120
5595;2500;80;200
5596;5000;20;120
5597;1500;80;20
5598;3500;40;120
5599;2500;120;40
5600;2500;20;200
5601;2000;20;80
5602;4000;20;20
5603;3000;200;200
5604;5000;80;300
5605;3500;300;300
5606;1500;20;300
5607;2500;40;40
5608;1500;40;20
5609;3000;40;80
5610;3000;80;120
5611;1000;300;40
5612;3000;80;80
5613;1000;200;120
5614;3000;300;300
5615;4000;200;200
5616;3000;80;20
5617;4000;300;200
5618;1000;200;120
5619;3500;20;120
5620;3500;300;40
5621;2000;80;20
5622;5000;80;80
5623;3500;120;20
5624;5000;40;120
5625;1500;20;200
5626;1500;40;80
5627;5000;300;120
5628;4500;200;20
5629;2000;200;80
5630;4000;40;200
5631;5000;200;200
5632;2000;40;20
5633;2000;40;200
5634;2000;80;200
5635;2500;200;20
5636;1500;300;200
5637;4000;80;40
5638;1500;300;20
5639;2500;120;200
5640;2500;120;20
5641;3000;200;300
5642;1000;40;200
5643;3500;120;200
5644;2000;300;300
5645;4500;300;80
5646;3000;300;80
5647;5000;200;80
5648;3000;300;20
5649;5000;300;120
5650;3500;120;120
5651;5000;120;120
5652;3500;40;120
5653;1000;120;200
5654;4500;80;20
5655;4000;300;200
5656;1000;120;120
5657;2000;20;300
5658;2000;300;300
5659;4000;200;80
5660;1500;40;300
5661;2000;20;300
5662;4000;80;120
5663;5000;200;80
5664;2000;80;300
5665;4500;40;120
5666;2500;200;40
5667;3500;20;20
5668;1000;120;120
5669;3500;40;200
5670;1500;300;300
5671;3500;200;120
5672;2000;300;80
5673;2500;20;120
5674;3500;120;20
5675;1500;300;200
5676;3000;40;20
5677;5000;20;40
5678;1000;300;200
5679;1500;120;80
5680;3500;20;20
5681;4500;120;80
5682;4500;120;20
5683;3500;40;80
5684;3500;200;200
5685;5000;20;120
5686;5000;20;20
5687;4000;20;120
5688;4500;80;80
5689;1000;80;120
